Anio,Mes,CodigoPais,PaisDestino,CodigoDepto,DepartamentoOrigen,Partida,Cadena,Producto,CodigoUnidad,CantidadUnidades,ValorMilesFOBDol,ValorMilesPesos,VolumenToneladas
2018,Agosto,249,Estados Unidos,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",Banano,Bananos o plátanos,KG,6869796.08,3314.3,9819521.89,6869.8
2018,Agosto,249,Estados Unidos,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,Banano,Bananos o plátanos,KG,594012,328.32,974288.95,594.01
2018,Agosto,275,Francia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",Banano,Bananos o plátanos,KG,800599,299.09,887030.06,800.6
2018,Agosto,301,Grecia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",Banano,Bananos o plátanos,KG,1297488,563.66,1669796.57,1297.49
2018,Agosto,386,Italia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",Banano,Bananos o plátanos,KG,14030744.08,7002.5,20685765.47,14030.74
2018,Agosto,467,Malta,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",Banano,Bananos o plátanos,KG,41688,18.3,54034.42,41.69
2018,Agosto,474,Marruecos,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",Banano,Bananos o plátanos,KG,40176,8.32,24561.1,40.18
2018,Agosto,538,Noruega,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",Banano,Bananos o plátanos,KG,584652,267.42,803785.38,584.65
2018,Agosto,573,Países Bajos,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",Banano,Bananos o plátanos,KG,3040580,1438.13,4278559.6,3040.58
2018,Agosto,607,Portugal,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",Banano,Bananos o plátanos,KG,330042.24,154.68,466088.41,330.04
2018,Agosto,628,Reino Unido,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",Banano,Bananos o plátanos,KG,8610194,4589.48,13576284.91,8610.19
2018,Agosto,628,Reino Unido,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,Banano,Bananos o plátanos,KG,4290,2.3,6787.82,4.29
2018,Agosto,676,Rusia- Federación de,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",Banano,Bananos o plátanos,KG,356184,170.2,506049.84,356.18
2018,Agosto,764,Suecia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",Banano,Bananos o plátanos,KG,264654,107.86,324356.59,264.65
2018,Agosto,830,Ucrania,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",Banano,Bananos o plátanos,KG,288241.56,110.54,328782.36,288.24
2018,Agosto,27,Aruba,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,Banano,Bananos o plátanos,KG,18,0.04,121.48,0.02
2018,Agosto,249,Estados Unidos,73,Tolima,0803902000 - Los demás bananos secos,Banano,Bananos o plátanos,KG,93.6,1.06,3078.79,0.09
2018,Agosto,275,Francia,5,Antioquia,"0803102000 - ""PLATANOS """"PLANTAINS"""" SECOS.""",Banano,Bananos o plátanos,KG,6480,37.66,109159.47,6.48
2018,Agosto,573,Países Bajos,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,Banano,Bananos o plátanos,KG,324,0.07,217.23,0.32
2018,Agosto,764,Suecia,11,Bogotá,"0803102000 - ""PLATANOS """"PLANTAINS"""" SECOS.""",Banano,Bananos o plátanos,KG,5004,34.66,104058.68,5
2018,Agosto,27,Aruba,11,Bogotá,0803901900 - Los demás bananos o plátanos frescos.,Banano,Bananos o plátanos,KG,20,0.02,72.66,0.02
2018,Agosto,27,Aruba,25,Cundinamarca,0803901900 - Los demás bananos o plátanos frescos.,Banano,Bananos o plátanos,KG,10,0.01,35.77,0.01
2018,Agosto,200,Curazao,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",Banano,Bananos o plátanos,KG,307800,142.56,415294.1,307.8
2018,Agosto,249,Estados Unidos,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,Banano,Bananos o plátanos,KG,193280,168.91,493875.88,193.28
2018,Julio,80,Bahrein,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,Banano,Bananos o plátanos,KG,175,1.27,3699.74,0.18
2018,Julio,87,Bélgica,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,Banano,Bananos o plátanos,KG,70.4,0.11,330.3,0.07
2018,Julio,149,Canadá,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,Banano,Bananos o plátanos,KG,755.5,1.92,5580.2,0.76
2018,Julio,149,Canadá,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,Banano,Bananos o plátanos,KG,376,1.04,3042.99,0.38
2018,Julio,245,España,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,Banano,Bananos o plátanos,KG,1503.5,5.23,15034.03,1.5
2018,Julio,245,España,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,Banano,Bananos o plátanos,KG,60,0.26,739.79,0.06
2018,Julio,275,Francia,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,Banano,Bananos o plátanos,KG,10542,31.58,90868.43,10.54
2018,Julio,275,Francia,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,Banano,Bananos o plátanos,KG,15964.5,59.56,171682.56,15.96
2018,Julio,386,Italia,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,Banano,Bananos o plátanos,KG,51834.33,160.99,464009.47,51.83
2018,Julio,386,Italia,73,Tolima,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,Banano,Bananos o plátanos,KG,600,1.44,4152.69,0.6
2018,Julio,413,Kuwait,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,Banano,Bananos o plátanos,KG,15,0.03,97.99,0.02
2018,Julio,573,Países Bajos,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,Banano,Bananos o plátanos,KG,134,0.46,1322.62,0.13
2018,Julio,607,Portugal,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,Banano,Bananos o plátanos,KG,90,0.2,595.25,0.09
2018,Julio,767,Suiza,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,Banano,Bananos o plátanos,KG,1650,5.56,15984.11,1.65
2018,Julio,767,Suiza,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,Banano,Bananos o plátanos,KG,28077.12,163.06,469921.45,28.08
2018,Julio,211,Chile,66,Risaralda,0803902000 - Los demás bananos secos,Banano,Bananos o plátanos,KG,100,0.92,2638.5,0.1
2018,Julio,23,Alemania,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",Banano,Bananos o plátanos,KG,2843619,1312.84,3780919.04,2843.62
2018,Julio,87,Bélgica,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",Banano,Bananos o plátanos,KG,11485321.78,5336.35,15370570.92,11485.32
2018,Julio,249,Estados Unidos,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",Banano,Bananos o plátanos,KG,21785539,9840.91,28214870.62,21785.54
2018,Julio,386,Italia,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",Banano,Bananos o plátanos,KG,21848.4,11.96,34487.88,21.85
2018,Julio,399,Japón,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",Banano,Bananos o plátanos,KG,159120,124.07,358101.65,159.12
2018,Julio,429,Letonia,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",Banano,Bananos o plátanos,KG,34310,20.43,58832.29,34.31
2018,Julio,438,Libia,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",Banano,Bananos o plátanos,KG,18500,11.04,31776.21,18.5
2018,Julio,573,Países Bajos,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",Banano,Bananos o plátanos,KG,4346709.06,2156.78,6226600.75,4346.71
2018,Julio,628,Reino Unido,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",Banano,Bananos o plátanos,KG,13684847.7,6615.5,19049868.42,13684.85
2018,Julio,767,Suiza,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",Banano,Bananos o plátanos,KG,2402014.86,1195,3436655.51,2402.01
2018,Julio,249,Estados Unidos,5,Antioquia,0803902000 - Los demás bananos secos,Banano,Bananos o plátanos,KG,1940,31.38,90408.78,1.94
2018,Julio,17,Albania,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",Banano,Bananos o plátanos,KG,21060,9.61,27693.04,21.06
2018,Julio,23,Alemania,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",Banano,Bananos o plátanos,KG,10340206.8,5123.78,14799529.32,10340.21
2018,Julio,87,Bélgica,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",Banano,Bananos o plátanos,KG,21347091,9813.83,28282969.71,21347.09
2018,Julio,198,Croacia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",Banano,Bananos o plátanos,KG,246615,102.34,295245.44,246.62
2018,Julio,245,España,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",Banano,Bananos o plátanos,KG,2149510,1018.34,2935328.08,2149.51
2018,Julio,247,Eslovenia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",Banano,Bananos o plátanos,KG,2467584,1265.22,3646390.01,2467.58
2018,Julio,249,Estados Unidos,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",Banano,Bananos o plátanos,KG,1313901,634.61,1829779.41,1313.9
