Anio,Mes,CodigoPais,PaisDestino,LongitudPais,LatitudPais,CodigoDepto,DepartamentoOrigen,LongitudDpto,LatitudDpto,Partida,Cadena,Producto,CodigoUnidad,CantidadUnidades,ValorMilesFOBDol,ValorMilesPesos,VolumenToneladas
2010,Julio,351,Hong Kong,1141570000000,2225060000000,11,"BOGOTÁ, D. C.",-74.106715324,4.64993705899,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,25000,13.78,25733.74,25
2010,Julio,351,Hong Kong,1141570000000,2225060000000,66,RISARALDA,-75.7190152322,4.80532287092,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,104000,104.4,195632.03,104
2010,Julio,351,Hong Kong,1141570000000,2225060000000,68,SANTANDER,-73.1325976221,7.11626842734,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,51200,56.32,107417.16,51.2
2010,Julio,351,Hong Kong,1141570000000,2225060000000,68,SANTANDER,-73.1325976221,7.11626842734,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,51600,51.82,97644.94,51.6
2010,Julio,239,Ecuador,-782500000000,-12500000000,73,TOLIMA,-75.1953679078,4.43280938914,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,98525,168.72,319311.56,3.85
2010,Junio,239,Ecuador,-782500000000,-12500000000,73,TOLIMA,-75.1953679078,4.43280938914,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,172500,202.83,391047.7,6.71
2010,Junio,351,Hong Kong,1141570000000,2225060000000,76,VALLE DEL CAUCA,-76.5215601611,3.4144187719,"0207130000 - Trozos y despojos de gallo o gallina, frescos o refrigerados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,25106.7,16.18,31145.15,25.11
2010,Junio,351,Hong Kong,1141570000000,2225060000000,68,SANTANDER,-73.1325976221,7.11626842734,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,154408,150.19,287412.23,154.41
2010,Junio,351,Hong Kong,1141570000000,2225060000000,68,SANTANDER,-73.1325976221,7.11626842734,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,25600,25.6,50325.25,25.6
2010,Junio,351,Hong Kong,1141570000000,2225060000000,66,RISARALDA,-75.7190152322,4.80532287092,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,156060.2,147.85,286255.74,156.06
2010,Junio,351,Hong Kong,1141570000000,2225060000000,5,ANTIOQUIA,-75.5760017134,6.24858636743,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,26000,26,49289.5,26
2010,Mayo,351,Hong Kong,1141570000000,2225060000000,5,ANTIOQUIA,-75.5760017134,6.24858636743,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,26000,26,51696.32,26
